time,setpoint,measured_position,error,raw_voltage,voltage_command
0.913000,90.000000,91.804199,-1.803925,0.002060,0.002060
0.914000,90.000000,91.804459,-1.804199,0.001923,0.001923
0.915000,90.000000,91.804718,-1.804459,0.001801,0.001801
0.916000,90.000000,91.804993,-1.804718,0.001678,0.001678
0.917000,90.000000,91.805252,-1.804993,0.001556,0.001556
0.918000,90.000000,91.805527,-1.805252,0.001434,0.001434
0.919000,90.000000,91.805786,-1.805527,0.001297,0.001297
0.920000,90.000000,91.806046,-1.805786,0.001175,0.001175
0.921000,90.000000,91.806320,-1.806046,0.001038,0.001038
0.922000,90.000000,91.806580,-1.806320,0.000916,0.000916
0.923000,90.000000,91.806854,-1.806580,0.000793,0.000793
0.924000,90.000000,91.807114,-1.806854,0.000671,0.000671
0.925000,90.000000,91.807373,-1.807114,0.000549,0.000549
0.926000,90.000000,91.807648,-1.807373,0.000427,0.000427
0.927000,90.000000,91.807907,-1.807648,0.000305,0.000305
0.928000,90.000000,91.808167,-1.807907,0.000168,0.000168
0.929000,90.000000,91.808441,-1.808167,0.000046,0.000046
0.930000,90.000000,91.808685,-1.808441,-0.000092,-0.000092
0.931000,90.000000,91.808914,-1.808685,-0.000214,-0.000214
0.932000,90.000000,91.809113,-1.808914,-0.000336,-0.000336
0.933000,90.000000,91.809280,-1.809113,-0.000458,-0.000458
0.934000,90.000000,91.809418,-1.809280,-0.000565,-0.000565
0.935000,90.000000,91.809540,-1.809418,-0.000671,-0.000671
0.936000,90.000000,91.809631,-1.809540,-0.000763,-0.000763
0.937000,90.000000,91.809708,-1.809631,-0.000854,-0.000854
0.938000,90.000000,91.809769,-1.809708,-0.000946,-0.000946
0.939000,90.000000,91.809799,-1.809769,-0.001038,-0.001038
0.940000,90.000000,91.809814,-1.809799,-0.001114,-0.001114
0.941000,90.000000,91.809814,-1.809814,-0.001190,-0.001190
0.942000,90.000000,91.809799,-1.809814,-0.001251,-0.001251
0.943000,90.000000,91.809769,-1.809799,-0.001312,-0.001312
0.944000,90.000000,91.809723,-1.809769,-0.001389,-0.001389
0.945000,90.000000,91.809677,-1.809723,-0.001450,-0.001450
0.946000,90.000000,91.809616,-1.809677,-0.001511,-0.001511
0.947000,90.000000,91.809540,-1.809616,-0.001572,-0.001572
0.948000,90.000000,91.809448,-1.809540,-0.001617,-0.001617
0.949000,90.000000,91.809357,-1.809448,-0.001663,-0.001663
0.950000,90.000000,91.809250,-1.809357,-0.001709,-0.001709
0.951000,90.000000,91.809128,-1.809250,-0.001770,-0.001770
0.952000,90.000000,91.809006,-1.809128,-0.001816,-0.001816
0.953000,90.000000,91.808868,-1.809006,-0.001862,-0.001862
0.954000,90.000000,91.808731,-1.808868,-0.001892,-0.001892
0.955000,90.000000,91.808578,-1.808731,-0.001938,-0.001938
0.956000,90.000000,91.808426,-1.808578,-0.001984,-0.001984
0.957000,90.000000,91.808273,-1.808426,-0.002029,-0.002029
0.958000,90.000000,91.808105,-1.808273,-0.002060,-0.002060
0.959000,90.000000,91.807938,-1.808105,-0.002090,-0.002090
0.960000,90.000000,91.807755,-1.807938,-0.002121,-0.002121
0.961000,90.000000,91.807571,-1.807755,-0.002151,-0.002151
0.962000,90.000000,91.807388,-1.807571,-0.002182,-0.002182
0.963000,90.000000,91.807190,-1.807388,-0.002228,-0.002228
0.964000,90.000000,91.806992,-1.807190,-0.002258,-0.002258
0.965000,90.000000,91.806793,-1.806992,-0.002289,-0.002289
0.966000,90.000000,91.806595,-1.806793,-0.002319,-0.002319
0.967000,90.000000,91.806381,-1.806595,-0.002350,-0.002350
0.968000,90.000000,91.806168,-1.806381,-0.002380,-0.002380
0.969000,90.000000,91.805954,-1.806168,-0.002411,-0.002411
0.970000,90.000000,91.805740,-1.805954,-0.002426,-0.002426
0.971000,90.000000,91.805527,-1.805740,-0.002441,-0.002441
0.972000,90.000000,91.805298,-1.805527,-0.002472,-0.002472
0.973000,90.000000,91.805069,-1.805298,-0.002487,-0.002487
0.974000,90.000000,91.804840,-1.805069,-0.002502,-0.002502
0.975000,90.000000,91.804611,-1.804840,-0.002518,-0.002518
0.976000,90.000000,91.804382,-1.804611,-0.002533,-0.002533
0.977000,90.000000,91.804153,-1.804382,-0.002548,-0.002548
0.978000,90.000000,91.803925,-1.804153,-0.002563,-0.002563
0.979000,90.000000,91.803696,-1.803925,-0.002594,-0.002594
0.980000,90.000000,91.803452,-1.803696,-0.002625,-0.002625
0.981000,90.000000,91.803207,-1.803452,-0.002655,-0.002655
0.982000,90.000000,91.802963,-1.803207,-0.002670,-0.002670
0.983000,90.000000,91.802719,-1.802963,-0.002686,-0.002686
0.984000,90.000000,91.802475,-1.802719,-0.002701,-0.002701
0.985000,90.000000,91.802231,-1.802475,-0.002731,-0.002731
0.986000,90.000000,91.801987,-1.802231,-0.002747,-0.002747
0.987000,90.000000,91.801743,-1.801987,-0.002762,-0.002762
0.988000,90.000000,91.801498,-1.801743,-0.002792,-0.002792
0.989000,90.000000,91.801254,-1.801498,-0.002808,-0.002808
0.990000,90.000000,91.801010,-1.801254,-0.002823,-0.002823
0.991000,90.000000,91.800751,-1.801010,-0.002838,-0.002838
0.992000,90.000000,91.800491,-1.800751,-0.002853,-0.002853
0.993000,90.000000,91.800232,-1.800491,-0.002869,-0.002869
0.994000,90.000000,91.799973,-1.800232,-0.002884,-0.002884
0.995000,90.000000,91.799713,-1.799973,-0.002899,-0.002899
0.996000,90.000000,91.799454,-1.799713,-0.002914,-0.002914
0.997000,90.000000,91.799194,-1.799454,-0.002930,-0.002930
0.998000,90.000000,91.798935,-1.799194,-0.002945,-0.002945
0.999000,90.000000,91.798676,-1.798935,-0.002960,-0.002960
